8.297902107238769531e+00,0.000000000000000000e+00
8.831758499145507812e+00,0.000000000000000000e+00
9.032176971435546875e+00,0.000000000000000000e+00
8.130743026733398438e+00,0.000000000000000000e+00
9.715359687805175781e+00,0.000000000000000000e+00
8.320271492004394531e+00,0.000000000000000000e+00
7.417148590087890625e+00,0.000000000000000000e+00
7.517087459564208984e+00,0.000000000000000000e+00
9.768482208251953125e+00,0.000000000000000000e+00
8.312252998352050781e+00,0.000000000000000000e+00
8.366511344909667969e+00,0.000000000000000000e+00
9.883548736572265625e+00,0.000000000000000000e+00
7.318560123443603516e+00,0.000000000000000000e+00
8.704839706420898438e+00,0.000000000000000000e+00
6.919790744781494141e+00,0.000000000000000000e+00
8.462405204772949219e+00,0.000000000000000000e+00
9.276576042175292969e+00,0.000000000000000000e+00
6.746785163879394531e+00,0.000000000000000000e+00
9.321610450744628906e+00,0.000000000000000000e+00
7.689549446105957031e+00,0.000000000000000000e+00
8.213801383972167969e+00,0.000000000000000000e+00
8.013689041137695312e+00,0.000000000000000000e+00
9.695801734924316406e+00,0.000000000000000000e+00
9.212531089782714844e+00,0.000000000000000000e+00
8.286933898925781250e+00,0.000000000000000000e+00
9.527524948120117188e+00,0.000000000000000000e+00
7.242599487304687500e+00,0.000000000000000000e+00
7.322343826293945312e+00,0.000000000000000000e+00
5.993375301361083984e+00,0.000000000000000000e+00
6.928400993347167969e+00,0.000000000000000000e+00
7.894523143768310547e+00,0.000000000000000000e+00
8.372650146484375000e+00,0.000000000000000000e+00
7.513962745666503906e+00,0.000000000000000000e+00
9.772175788879394531e+00,0.000000000000000000e+00
8.284346580505371094e+00,0.000000000000000000e+00
9.231556892395019531e+00,0.000000000000000000e+00
9.236069679260253906e+00,0.000000000000000000e+00
7.545910835266113281e+00,0.000000000000000000e+00
9.167889595031738281e+00,0.000000000000000000e+00
8.330100059509277344e+00,0.000000000000000000e+00
7.806459903717041016e+00,0.000000000000000000e+00
8.376531600952148438e+00,0.000000000000000000e+00
8.744285583496093750e+00,0.000000000000000000e+00
6.653097629547119141e+00,0.000000000000000000e+00
8.953145027160644531e+00,0.000000000000000000e+00
8.270465850830078125e+00,0.000000000000000000e+00
6.961390018463134766e+00,0.000000000000000000e+00
8.325853347778320312e+00,0.000000000000000000e+00
7.504797935485839844e+00,0.000000000000000000e+00
7.954094409942626953e+00,0.000000000000000000e+00
6.774618625640869141e+00,0.000000000000000000e+00
8.110754966735839844e+00,0.000000000000000000e+00
7.513418674468994141e+00,0.000000000000000000e+00
8.101754188537597656e+00,0.000000000000000000e+00
9.761104583740234375e+00,0.000000000000000000e+00
7.742691516876220703e+00,0.000000000000000000e+00
6.879976272583007812e+00,0.000000000000000000e+00
6.986752033233642578e+00,0.000000000000000000e+00
8.976455688476562500e+00,0.000000000000000000e+00
9.063715934753417969e+00,0.000000000000000000e+00
6.907662868499755859e+00,0.000000000000000000e+00
8.507849693298339844e+00,0.000000000000000000e+00
8.511938095092773438e+00,0.000000000000000000e+00
9.207578659057617188e+00,0.000000000000000000e+00
7.916257858276367188e+00,0.000000000000000000e+00
7.319638252258300781e+00,0.000000000000000000e+00
7.284739494323730469e+00,0.000000000000000000e+00
8.223435401916503906e+00,0.000000000000000000e+00
8.514640808105468750e+00,0.000000000000000000e+00
7.784101963043212891e+00,0.000000000000000000e+00
8.085318565368652344e+00,0.000000000000000000e+00
8.325168609619140625e+00,0.000000000000000000e+00
7.604200839996337891e+00,0.000000000000000000e+00
9.649816513061523438e+00,0.000000000000000000e+00
7.103549480438232422e+00,0.000000000000000000e+00
6.559674739837646484e+00,0.000000000000000000e+00
1.058007144927978516e+01,0.000000000000000000e+00
8.503918647766113281e+00,0.000000000000000000e+00
8.183429718017578125e+00,0.000000000000000000e+00
8.211671829223632812e+00,0.000000000000000000e+00
6.800364017486572266e+00,0.000000000000000000e+00
6.973658561706542969e+00,0.000000000000000000e+00
7.538662433624267578e+00,0.000000000000000000e+00
6.897607803344726562e+00,0.000000000000000000e+00
8.490906715393066406e+00,0.000000000000000000e+00
8.637035369873046875e+00,0.000000000000000000e+00
1.065380096435546875e+01,0.000000000000000000e+00
7.376060962677001953e+00,0.000000000000000000e+00
6.729513168334960938e+00,0.000000000000000000e+00
7.904932022094726562e+00,0.000000000000000000e+00
6.773775100708007812e+00,0.000000000000000000e+00
7.495483875274658203e+00,0.000000000000000000e+00
8.250880241394042969e+00,0.000000000000000000e+00
6.695007324218750000e+00,0.000000000000000000e+00
7.714760303497314453e+00,0.000000000000000000e+00
7.021369934082031250e+00,0.000000000000000000e+00
8.525274276733398438e+00,0.000000000000000000e+00
7.565062522888183594e+00,0.000000000000000000e+00
7.031971931457519531e+00,0.000000000000000000e+00
7.472286224365234375e+00,0.000000000000000000e+00
7.333482742309570312e+00,0.000000000000000000e+00
7.442446708679199219e+00,0.000000000000000000e+00
7.960084438323974609e+00,0.000000000000000000e+00
8.741210937500000000e+00,0.000000000000000000e+00
6.971843719482421875e+00,0.000000000000000000e+00
7.550263881683349609e+00,0.000000000000000000e+00
7.770603179931640625e+00,0.000000000000000000e+00
6.900034904479980469e+00,0.000000000000000000e+00
6.087007522583007812e+00,0.000000000000000000e+00
6.814377307891845703e+00,0.000000000000000000e+00
7.559419631958007812e+00,0.000000000000000000e+00
6.945309638977050781e+00,0.000000000000000000e+00
8.283081054687500000e+00,0.000000000000000000e+00
7.242302417755126953e+00,0.000000000000000000e+00
7.091289043426513672e+00,0.000000000000000000e+00
6.197444915771484375e+00,0.000000000000000000e+00
7.461401939392089844e+00,0.000000000000000000e+00
6.913630962371826172e+00,0.000000000000000000e+00
7.250395774841308594e+00,0.000000000000000000e+00
7.700706958770751953e+00,0.000000000000000000e+00
7.796696186065673828e+00,0.000000000000000000e+00
5.657564640045166016e+00,0.000000000000000000e+00
6.397938728332519531e+00,0.000000000000000000e+00
7.721073627471923828e+00,0.000000000000000000e+00
8.654332160949707031e+00,0.000000000000000000e+00
7.162068367004394531e+00,0.000000000000000000e+00
7.859383106231689453e+00,0.000000000000000000e+00
6.138044357299804688e+00,0.000000000000000000e+00
7.930506229400634766e+00,0.000000000000000000e+00
6.556447982788085938e+00,0.000000000000000000e+00
7.302312850952148438e+00,0.000000000000000000e+00
7.760525703430175781e+00,0.000000000000000000e+00
7.638393878936767578e+00,0.000000000000000000e+00
7.840059280395507812e+00,0.000000000000000000e+00
7.506793975830078125e+00,0.000000000000000000e+00
7.493310451507568359e+00,0.000000000000000000e+00
8.802707672119140625e+00,0.000000000000000000e+00
6.145069599151611328e+00,0.000000000000000000e+00
8.208314895629882812e+00,0.000000000000000000e+00
7.523056507110595703e+00,0.000000000000000000e+00
5.127373218536376953e+00,0.000000000000000000e+00
8.235908508300781250e+00,0.000000000000000000e+00
6.761000156402587891e+00,0.000000000000000000e+00
6.791356563568115234e+00,0.000000000000000000e+00
6.628681182861328125e+00,0.000000000000000000e+00
8.471720695495605469e+00,0.000000000000000000e+00
7.123291492462158203e+00,0.000000000000000000e+00
6.265691280364990234e+00,0.000000000000000000e+00
5.886095046997070312e+00,0.000000000000000000e+00
6.504024028778076172e+00,0.000000000000000000e+00
7.373948574066162109e+00,0.000000000000000000e+00
7.253920555114746094e+00,0.000000000000000000e+00
8.670418739318847656e+00,0.000000000000000000e+00
7.095567226409912109e+00,0.000000000000000000e+00
6.314639091491699219e+00,0.000000000000000000e+00
7.119624614715576172e+00,0.000000000000000000e+00
7.115662574768066406e+00,0.000000000000000000e+00
6.975845813751220703e+00,0.000000000000000000e+00
7.467020034790039062e+00,0.000000000000000000e+00
6.734640598297119141e+00,0.000000000000000000e+00
6.661734580993652344e+00,0.000000000000000000e+00
7.802309513092041016e+00,0.000000000000000000e+00
6.532022476196289062e+00,0.000000000000000000e+00
7.185813903808593750e+00,0.000000000000000000e+00
