8.445423000000000000e+06,5.562078000000000000e+06,7.138562500000000000e+06,6.243368000000000000e+06,6.653286000000000000e+06,6.956527000000000000e+06,6.812042500000000000e+06,7.508935000000000000e+06,7.103490500000000000e+06,5.234551000000000000e+06,6.337202500000000000e+06,5.153141000000000000e+06,4.648092500000000000e+06,7.559576500000000000e+06,6.083813000000000000e+06,5.228755500000000000e+06,6.022830500000000000e+06,6.452089000000000000e+06,6.275627000000000000e+06,6.771886500000000000e+06,5.639981000000000000e+06,5.238963000000000000e+06,5.454401500000000000e+06,6.356154500000000000e+06,5.693042000000000000e+06,6.726457500000000000e+06,6.460212000000000000e+06,5.804225000000000000e+06,5.696735500000000000e+06,7.153915500000000000e+06,6.965515000000000000e+06,5.228144000000000000e+06,5.873270000000000000e+06,7.493553000000000000e+06,6.913367000000000000e+06,5.001309000000000000e+06,6.434968000000000000e+06,4.788994000000000000e+06,6.736414500000000000e+06,5.579598000000000000e+06,5.687013500000000000e+06,6.880077000000000000e+06,5.638562500000000000e+06,5.657077500000000000e+06,6.204034500000000000e+06,6.201396000000000000e+06,5.680592000000000000e+06,5.307383000000000000e+06,5.319441000000000000e+06,6.675488500000000000e+06,5.435672000000000000e+06,4.781754000000000000e+06,6.577946500000000000e+06,5.742010000000000000e+06,6.045973000000000000e+06,4.811191000000000000e+06,5.359774500000000000e+06,6.173547000000000000e+06,5.955452000000000000e+06,6.398017000000000000e+06,6.084618500000000000e+06,5.918697500000000000e+06,4.919500500000000000e+06,6.399703000000000000e+06,6.079939000000000000e+06,6.471001500000000000e+06,5.673105500000000000e+06,5.630046000000000000e+06,5.669796500000000000e+06,5.932904500000000000e+06,5.030300000000000000e+06,6.603011500000000000e+06,5.113037500000000000e+06,6.560865500000000000e+06,5.664877000000000000e+06,5.576402500000000000e+06,6.084082000000000000e+06,6.131170000000000000e+06,5.568243500000000000e+06,5.515902000000000000e+06,5.666630500000000000e+06,6.842826500000000000e+06,6.237732000000000000e+06,6.328741500000000000e+06,5.033117500000000000e+06,6.590784500000000000e+06,6.477760500000000000e+06,6.262987000000000000e+06,4.194460000000000000e+06,6.227272000000000000e+06,4.613089000000000000e+06,5.979194000000000000e+06,6.023776000000000000e+06,6.743984500000000000e+06,7.317640000000000000e+06,5.943227000000000000e+06,5.489083000000000000e+06,5.770976000000000000e+06,6.480105500000000000e+06,6.821342000000000000e+06,5.201881000000000000e+06,5.507777000000000000e+06,7.708185500000000000e+06,5.103769500000000000e+06,5.324318500000000000e+06,5.726326000000000000e+06,5.819570000000000000e+06,5.724422500000000000e+06,5.367331500000000000e+06,5.549054000000000000e+06,5.916160500000000000e+06,6.156817500000000000e+06,5.386624000000000000e+06,6.275440500000000000e+06,5.346472500000000000e+06,5.568398000000000000e+06,7.499292000000000000e+06,5.944961500000000000e+06,6.173316500000000000e+06,5.928839500000000000e+06,5.993487000000000000e+06,6.841203000000000000e+06,6.064988500000000000e+06,5.808867000000000000e+06,5.878702000000000000e+06,5.983875000000000000e+06,7.718156000000000000e+06,6.506945000000000000e+06,5.553329000000000000e+06,5.358868500000000000e+06,6.020702000000000000e+06,6.555847000000000000e+06,5.976593000000000000e+06,5.358320500000000000e+06,6.050220500000000000e+06,6.336988500000000000e+06,6.169627500000000000e+06,6.239782000000000000e+06,7.060689000000000000e+06,5.829551500000000000e+06,5.343051500000000000e+06,5.505280500000000000e+06,6.155273000000000000e+06,6.266881000000000000e+06,6.208770500000000000e+06,6.493606500000000000e+06,5.850569500000000000e+06,5.562886000000000000e+06,6.138939500000000000e+06,6.225667500000000000e+06,6.098225000000000000e+06,6.479108000000000000e+06,6.970657500000000000e+06,6.511221500000000000e+06,6.429875500000000000e+06,5.349658000000000000e+06,6.058477000000000000e+06,5.798935500000000000e+06,6.458784500000000000e+06,6.562521000000000000e+06,5.758446000000000000e+06,7.009351000000000000e+06,6.039022500000000000e+06,7.507491000000000000e+06,5.174848000000000000e+06,5.983631500000000000e+06,5.071122500000000000e+06,5.276117500000000000e+06,5.766097500000000000e+06,6.917123500000000000e+06,8.104005500000000000e+06,6.344715000000000000e+06,6.488045000000000000e+06,5.913804000000000000e+06,5.143509500000000000e+06,6.517638500000000000e+06,6.129349500000000000e+06,5.437600500000000000e+06,5.999203500000000000e+06,5.864985500000000000e+06,5.984340500000000000e+06,5.825903000000000000e+06,5.467397000000000000e+06,6.110975500000000000e+06,6.302976500000000000e+06,6.484574500000000000e+06,6.960840000000000000e+06,6.142811500000000000e+06,5.804606500000000000e+06,6.999871000000000000e+06,5.754975500000000000e+06,5.843138500000000000e+06,6.485600500000000000e+06,5.959812000000000000e+06,5.563757000000000000e+06,5.370999000000000000e+06,6.446140500000000000e+06,6.665203500000000000e+06,5.879512500000000000e+06,6.391521000000000000e+06,5.286497500000000000e+06,5.636873000000000000e+06,5.830929000000000000e+06,5.208037500000000000e+06,6.154842500000000000e+06,5.686922500000000000e+06,5.251492500000000000e+06,5.770113500000000000e+06,5.672437000000000000e+06,5.362712000000000000e+06,4.935053000000000000e+06,6.206353000000000000e+06,5.685080000000000000e+06,6.186314000000000000e+06,6.385124500000000000e+06,5.545797000000000000e+06,5.421234500000000000e+06,6.759311000000000000e+06,5.138261000000000000e+06,5.935320000000000000e+06,6.053160500000000000e+06,6.155826500000000000e+06,5.116578500000000000e+06,5.760814000000000000e+06,5.768470500000000000e+06,6.372830500000000000e+06,5.911017000000000000e+06,6.113764000000000000e+06,5.889839500000000000e+06,6.402898000000000000e+06,6.315985000000000000e+06,5.302565000000000000e+06,5.951588500000000000e+06,4.793098000000000000e+06,6.175634500000000000e+06,5.404928000000000000e+06,4.649465500000000000e+06,6.063835500000000000e+06,5.299287500000000000e+06,5.930865500000000000e+06,5.857009500000000000e+06,6.114143500000000000e+06,5.068201500000000000e+06,5.841223500000000000e+06,6.189438000000000000e+06,6.585349500000000000e+06,7.159977000000000000e+06,5.821914000000000000e+06,6.491166500000000000e+06,5.996405500000000000e+06,5.717536500000000000e+06,5.520427500000000000e+06,6.803347000000000000e+06,5.757177000000000000e+06,5.128060000000000000e+06,5.872855000000000000e+06,6.271245500000000000e+06,5.467314500000000000e+06,5.609087000000000000e+06,4.983327000000000000e+06,6.081146500000000000e+06,6.452653500000000000e+06,5.624509500000000000e+06,6.099236500000000000e+06,7.254381000000000000e+06,5.476123500000000000e+06,6.397083500000000000e+06,6.698565500000000000e+06,6.074460000000000000e+06,5.965387500000000000e+06,4.392015500000000000e+06,6.231636500000000000e+06,5.096946500000000000e+06,5.605272000000000000e+06,7.799292000000000000e+06,6.375719000000000000e+06,5.687822500000000000e+06,7.007679500000000000e+06,6.284844000000000000e+06,5.993962000000000000e+06,6.240198000000000000e+06,5.469355500000000000e+06,5.764087500000000000e+06,6.621654500000000000e+06,7.001302000000000000e+06,5.921053500000000000e+06,5.637359000000000000e+06,5.699060000000000000e+06,4.926123000000000000e+06,6.071294000000000000e+06,7.395570500000000000e+06,6.403794500000000000e+06,6.742440000000000000e+06,5.155607000000000000e+06,5.783623000000000000e+06,6.204010000000000000e+06,6.285595500000000000e+06,5.570359500000000000e+06,5.911200000000000000e+06,5.138768500000000000e+06,5.220652500000000000e+06,6.592842000000000000e+06,5.693257000000000000e+06,4.560769000000000000e+06,5.833305500000000000e+06,5.242118500000000000e+06,7.511728000000000000e+06,5.830648000000000000e+06,6.847499000000000000e+06,8.033242000000000000e+06,6.655092000000000000e+06,6.918610500000000000e+06,6.570894500000000000e+06,5.207853000000000000e+06,5.185842500000000000e+06,6.875362500000000000e+06,5.994006500000000000e+06,7.132109000000000000e+06,5.137899000000000000e+06,5.467697000000000000e+06,5.492607000000000000e+06,6.782003500000000000e+06,6.815866000000000000e+06,5.649612000000000000e+06,6.028257500000000000e+06,5.854281000000000000e+06,5.456619500000000000e+06,5.125756500000000000e+06,4.743738000000000000e+06,5.447775000000000000e+06,5.934432000000000000e+06,4.721799000000000000e+06,5.821257000000000000e+06,6.618518000000000000e+06,6.157325500000000000e+06,6.385682500000000000e+06,6.546398500000000000e+06,6.255513000000000000e+06,4.913393000000000000e+06,5.134133000000000000e+06,5.967239000000000000e+06,5.888411500000000000e+06,5.608037000000000000e+06,5.809528000000000000e+06,7.472518500000000000e+06,6.744221000000000000e+06,5.501829000000000000e+06,6.258066500000000000e+06,5.839846500000000000e+06,5.578997000000000000e+06,5.737154500000000000e+06,6.266432500000000000e+06,6.047290000000000000e+06,6.917391500000000000e+06,6.609929500000000000e+06,6.401533000000000000e+06,5.249730000000000000e+06,6.125231000000000000e+06,6.105742500000000000e+06,6.123467500000000000e+06,6.719341500000000000e+06,5.979675500000000000e+06,5.617165500000000000e+06,5.802312500000000000e+06,5.353636000000000000e+06,7.806302000000000000e+06,5.862086000000000000e+06,6.957696500000000000e+06,6.171564500000000000e+06,5.026864500000000000e+06,5.901642500000000000e+06,6.345086000000000000e+06,5.993112500000000000e+06,4.916706000000000000e+06,5.417372500000000000e+06,6.206411000000000000e+06,4.599016000000000000e+06,5.687501000000000000e+06,5.446206500000000000e+06,7.188560000000000000e+06,5.503995000000000000e+06,5.148043000000000000e+06,5.429087000000000000e+06,6.600255500000000000e+06,5.854735500000000000e+06,6.144744500000000000e+06,5.475148000000000000e+06,7.062654000000000000e+06,6.485274000000000000e+06,6.249800000000000000e+06,6.827274500000000000e+06,6.180697000000000000e+06,6.016988500000000000e+06,6.356094500000000000e+06,6.222441500000000000e+06,5.386572000000000000e+06,7.053872500000000000e+06,6.295143000000000000e+06,5.966164000000000000e+06,5.558477000000000000e+06,5.521772000000000000e+06,5.434551000000000000e+06,5.501421000000000000e+06,5.576936000000000000e+06,5.164069000000000000e+06,7.705073000000000000e+06,5.168294500000000000e+06,6.163741000000000000e+06,6.575586000000000000e+06,5.618001000000000000e+06,5.548540000000000000e+06,5.484207500000000000e+06,6.917761500000000000e+06,5.142284000000000000e+06,5.475614000000000000e+06,6.027307500000000000e+06,6.764983500000000000e+06,6.682256000000000000e+06,6.186974000000000000e+06,5.552924000000000000e+06,7.581054000000000000e+06,5.696832500000000000e+06,4.469406500000000000e+06,5.678892000000000000e+06,5.891991500000000000e+06,4.497647500000000000e+06,6.132679500000000000e+06,6.603330500000000000e+06,5.117630500000000000e+06,6.897109000000000000e+06,7.121493500000000000e+06,6.373376500000000000e+06,5.753369000000000000e+06,5.625454500000000000e+06,6.760476500000000000e+06,5.605315000000000000e+06,5.966202500000000000e+06,5.289203000000000000e+06,5.346503000000000000e+06,5.770382500000000000e+06,7.868774000000000000e+06,5.215821000000000000e+06,5.776222000000000000e+06,5.185261500000000000e+06,5.916835000000000000e+06,6.843870500000000000e+06,6.814420000000000000e+06,5.871518000000000000e+06,5.610685000000000000e+06,5.393332500000000000e+06,6.115248500000000000e+06,5.620915000000000000e+06,5.743668500000000000e+06,6.785280500000000000e+06,6.204766500000000000e+06,5.726775000000000000e+06,5.703647000000000000e+06,5.335785500000000000e+06,5.476954000000000000e+06,5.023493000000000000e+06,5.690742500000000000e+06,5.426263000000000000e+06,6.610086000000000000e+06,6.866758500000000000e+06,6.509921000000000000e+06,7.482340000000000000e+06,6.630327500000000000e+06,5.884083000000000000e+06,6.570187000000000000e+06,5.805277500000000000e+06,5.584038500000000000e+06,5.578139500000000000e+06,6.551436500000000000e+06,5.181047000000000000e+06,8.419450000000000000e+06,5.286944000000000000e+06,5.338537500000000000e+06,6.772577500000000000e+06,5.764352500000000000e+06,6.159336000000000000e+06,6.102069000000000000e+06,5.627385000000000000e+06,6.185956000000000000e+06,6.420344500000000000e+06,5.394847000000000000e+06,6.104915500000000000e+06,6.640461000000000000e+06,5.937837000000000000e+06,6.079116000000000000e+06,5.520233000000000000e+06,5.998470500000000000e+06,5.328565500000000000e+06,6.271673500000000000e+06,5.838857000000000000e+06,5.928229500000000000e+06,5.158216000000000000e+06,6.232526000000000000e+06,6.759573500000000000e+06,6.301800500000000000e+06,6.256041000000000000e+06,7.059419000000000000e+06,5.447208500000000000e+06,6.027280000000000000e+06,6.806931000000000000e+06,5.865593500000000000e+06,5.581070000000000000e+06,6.974249500000000000e+06,5.025547000000000000e+06,4.877867500000000000e+06,5.356970500000000000e+06,5.622896500000000000e+06,5.317684500000000000e+06,5.542322500000000000e+06,8.126141500000000000e+06,5.499854000000000000e+06,4.920165000000000000e+06,5.702308000000000000e+06,6.115339500000000000e+06,7.484472000000000000e+06,7.587331500000000000e+06,5.339693000000000000e+06,5.608486500000000000e+06,6.461620500000000000e+06,5.372105500000000000e+06,6.443222000000000000e+06,5.433618500000000000e+06,5.871395500000000000e+06,5.913482000000000000e+06,7.230026500000000000e+06,4.115654500000000000e+06,6.596308500000000000e+06,6.169493000000000000e+06,6.613272500000000000e+06,5.878914000000000000e+06,5.523203500000000000e+06,7.543090000000000000e+06,5.493191500000000000e+06,6.637333500000000000e+06,6.298764500000000000e+06,5.863228500000000000e+06,6.049257500000000000e+06,6.659947000000000000e+06,5.422147500000000000e+06,6.646611000000000000e+06,5.957172000000000000e+06,6.244670500000000000e+06,5.995947000000000000e+06,5.706192500000000000e+06,5.648836000000000000e+06,5.456394000000000000e+06,5.294579000000000000e+06,5.205310000000000000e+06,5.713421000000000000e+06,7.819058500000000000e+06,5.912589000000000000e+06,5.615570000000000000e+06,5.627879500000000000e+06,5.021770500000000000e+06,6.855745000000000000e+06,6.784684500000000000e+06,5.793820000000000000e+06,7.251073500000000000e+06,5.983025000000000000e+06,6.143442000000000000e+06,6.027254500000000000e+06,6.989841000000000000e+06,5.282119500000000000e+06,5.438566500000000000e+06,6.652323000000000000e+06,6.120933000000000000e+06,6.162019500000000000e+06,5.890508000000000000e+06,5.687405500000000000e+06,5.542078500000000000e+06,5.406214500000000000e+06,5.825498500000000000e+06,5.836343500000000000e+06,5.291662500000000000e+06,5.482333500000000000e+06,5.466455500000000000e+06,4.887394500000000000e+06,5.806035000000000000e+06,6.065408500000000000e+06,5.554152000000000000e+06,5.520275000000000000e+06,6.084053000000000000e+06,5.249959000000000000e+06,5.367118500000000000e+06,5.627510000000000000e+06,5.307277500000000000e+06,5.637335500000000000e+06,6.798538500000000000e+06,7.201027000000000000e+06,6.868021500000000000e+06,5.194865000000000000e+06,6.935136000000000000e+06,6.211208000000000000e+06,6.654411500000000000e+06,6.599508500000000000e+06,6.043289500000000000e+06,6.185670500000000000e+06,5.581738000000000000e+06,6.466812000000000000e+06,6.468670000000000000e+06,5.595197000000000000e+06,5.566947000000000000e+06,5.402965500000000000e+06,6.390996000000000000e+06,5.958582000000000000e+06,5.983640500000000000e+06,6.819236000000000000e+06,6.072235000000000000e+06,7.249864500000000000e+06,5.963151000000000000e+06,5.149239000000000000e+06,5.869083000000000000e+06,7.162499500000000000e+06,5.779106500000000000e+06,7.284278000000000000e+06,6.951967000000000000e+06,6.656234000000000000e+06,7.620368500000000000e+06,4.730000500000000000e+06,6.083912500000000000e+06,5.377370500000000000e+06,5.621459000000000000e+06,4.605579000000000000e+06,4.973123500000000000e+06,5.869139000000000000e+06,6.432728500000000000e+06,5.399407000000000000e+06,6.012085500000000000e+06,6.444733000000000000e+06,6.345248000000000000e+06,5.920662000000000000e+06,6.593144500000000000e+06,6.559423500000000000e+06,5.898908500000000000e+06,8.003201500000000000e+06,6.381257000000000000e+06,5.474508000000000000e+06,5.240393000000000000e+06,5.706881000000000000e+06,6.236744000000000000e+06,6.187715500000000000e+06,5.942650000000000000e+06,5.807035000000000000e+06,7.529730000000000000e+06,6.736183000000000000e+06,6.596477500000000000e+06,5.315434000000000000e+06,5.766818500000000000e+06,4.430343500000000000e+06,5.954820000000000000e+06,6.156395000000000000e+06,5.438517500000000000e+06,6.728108500000000000e+06,5.392940500000000000e+06,5.835793000000000000e+06,5.821700000000000000e+06,4.490175000000000000e+06,4.806858000000000000e+06,6.331691500000000000e+06,6.671180500000000000e+06,6.428107500000000000e+06,5.326888500000000000e+06,8.153962000000000000e+06,6.849234000000000000e+06,5.795329500000000000e+06,6.882774000000000000e+06,4.739886000000000000e+06,5.866239000000000000e+06,5.601472000000000000e+06,6.176099000000000000e+06,5.651891500000000000e+06,6.394837500000000000e+06,6.192189500000000000e+06,6.222566000000000000e+06,6.038602000000000000e+06,5.465936500000000000e+06,5.863488000000000000e+06,6.179345000000000000e+06,6.269253000000000000e+06,6.120669000000000000e+06,5.765777000000000000e+06,5.584242000000000000e+06,5.187486000000000000e+06,6.909565500000000000e+06,4.620453000000000000e+06,5.454498500000000000e+06,6.137235000000000000e+06,5.807739000000000000e+06,6.648545500000000000e+06,6.153957500000000000e+06,4.661105500000000000e+06,5.553020000000000000e+06,5.189997500000000000e+06,6.613274500000000000e+06,6.736867500000000000e+06,5.816785500000000000e+06,6.014735500000000000e+06,5.313770000000000000e+06,5.571231500000000000e+06,6.830376000000000000e+06,5.492365000000000000e+06,7.363186500000000000e+06,6.100100500000000000e+06,7.847618000000000000e+06,6.037640000000000000e+06,5.664791500000000000e+06,6.437743500000000000e+06,5.726859000000000000e+06,5.876995500000000000e+06,6.592407000000000000e+06,6.118368000000000000e+06,6.497691000000000000e+06,5.922148500000000000e+06,5.093110000000000000e+06,6.203370500000000000e+06,5.278578000000000000e+06,5.690083500000000000e+06,6.003856500000000000e+06,6.063541000000000000e+06,5.887235000000000000e+06,4.924314000000000000e+06,5.297590500000000000e+06,5.912848500000000000e+06,5.044105000000000000e+06,5.451147000000000000e+06,5.584507500000000000e+06,5.786963000000000000e+06,5.617933500000000000e+06,5.919158000000000000e+06,6.145514500000000000e+06,5.902103500000000000e+06,5.171266000000000000e+06,5.511643500000000000e+06,6.428675500000000000e+06,5.780447500000000000e+06,6.163582500000000000e+06,5.386995000000000000e+06,5.890421000000000000e+06,5.521279500000000000e+06,5.181730000000000000e+06,6.916311000000000000e+06,6.043720000000000000e+06,5.924915000000000000e+06,5.460526500000000000e+06,4.737902500000000000e+06,5.822634000000000000e+06,5.771149000000000000e+06,6.456434500000000000e+06,5.091689000000000000e+06,6.531000000000000000e+06,6.634454000000000000e+06,6.103744500000000000e+06,6.764590000000000000e+06,4.220961500000000000e+06,5.308765000000000000e+06,7.499318000000000000e+06,6.019148500000000000e+06,5.188611000000000000e+06,6.985446000000000000e+06,5.912776000000000000e+06,6.012729500000000000e+06,5.172957000000000000e+06,5.523161000000000000e+06,5.510451500000000000e+06,5.210501000000000000e+06,5.691854000000000000e+06,5.754541000000000000e+06,5.778636000000000000e+06,5.342439000000000000e+06,6.943463500000000000e+06,6.197443500000000000e+06,5.932630500000000000e+06,7.365334000000000000e+06,7.168830500000000000e+06,7.258883500000000000e+06,5.948198000000000000e+06,5.846028500000000000e+06,7.078035500000000000e+06,5.913897500000000000e+06,6.936013500000000000e+06,6.094322500000000000e+06,4.921107500000000000e+06,4.953137000000000000e+06,4.977408500000000000e+06,6.872537500000000000e+06,6.101399000000000000e+06,7.187563500000000000e+06,6.379870500000000000e+06,5.943369500000000000e+06,5.562532500000000000e+06,5.977287000000000000e+06,6.700693500000000000e+06,6.124433500000000000e+06,5.221313000000000000e+06,5.295459000000000000e+06,5.499163000000000000e+06,7.079986500000000000e+06,6.555096500000000000e+06,5.496166000000000000e+06,6.119837000000000000e+06,6.288719000000000000e+06,5.566139000000000000e+06,6.547111500000000000e+06,5.869819000000000000e+06,6.040298000000000000e+06,7.242771500000000000e+06,5.756926000000000000e+06,5.760948000000000000e+06,5.780708000000000000e+06,5.848332500000000000e+06,4.498598000000000000e+06,5.358029500000000000e+06,6.788373500000000000e+06,6.353187000000000000e+06,5.679582500000000000e+06,7.385739500000000000e+06,6.716305500000000000e+06,4.610059500000000000e+06,5.124891500000000000e+06,7.106336000000000000e+06,6.384325500000000000e+06,6.582839500000000000e+06,7.080524000000000000e+06,4.625881000000000000e+06,5.656794500000000000e+06,6.158179500000000000e+06,5.681592000000000000e+06,6.008312000000000000e+06,6.821194500000000000e+06,6.077430500000000000e+06,6.055524500000000000e+06,7.258096000000000000e+06,6.943223500000000000e+06,5.123087000000000000e+06,5.657025500000000000e+06,6.068796000000000000e+06,5.139760000000000000e+06,6.737068500000000000e+06,6.060631500000000000e+06,5.606802000000000000e+06,5.681813000000000000e+06,6.582855500000000000e+06,5.227041500000000000e+06,6.453511000000000000e+06,5.001758000000000000e+06,6.448451500000000000e+06,5.131034500000000000e+06,6.681226000000000000e+06,4.985058500000000000e+06,4.774898000000000000e+06,7.004179500000000000e+06,5.925760000000000000e+06,7.516167500000000000e+06,6.445463500000000000e+06,6.728935500000000000e+06,6.856092000000000000e+06,5.221079000000000000e+06,6.013468000000000000e+06,4.548753500000000000e+06,4.837374000000000000e+06,5.539278500000000000e+06,6.849811500000000000e+06,5.686869500000000000e+06,6.111269000000000000e+06,4.638312000000000000e+06,6.263178000000000000e+06,5.600766000000000000e+06,5.438857000000000000e+06,6.600418500000000000e+06,6.029637000000000000e+06,5.694419000000000000e+06,5.373942500000000000e+06,5.342880500000000000e+06,7.321478500000000000e+06,5.493698000000000000e+06,6.457469500000000000e+06,5.696394000000000000e+06,5.779814000000000000e+06,6.472055000000000000e+06,5.939987500000000000e+06,5.929270000000000000e+06,6.387596000000000000e+06,8.110521500000000000e+06,5.371306000000000000e+06,7.352655500000000000e+06,4.769564000000000000e+06,6.594999000000000000e+06,6.581141500000000000e+06,4.841399000000000000e+06,5.899467000000000000e+06,6.517608000000000000e+06,5.765681500000000000e+06,6.098694000000000000e+06,5.716176500000000000e+06,6.476586000000000000e+06,6.132712500000000000e+06,6.431441000000000000e+06,5.857223000000000000e+06,6.044945000000000000e+06,6.089814000000000000e+06,6.616194500000000000e+06,6.645278000000000000e+06,5.937940000000000000e+06,6.483927000000000000e+06,6.568710000000000000e+06,6.142115500000000000e+06,7.398769500000000000e+06,5.297342000000000000e+06,7.085315500000000000e+06,5.753051500000000000e+06,6.146810000000000000e+06,6.128960000000000000e+06,6.758605500000000000e+06,6.428307000000000000e+06,6.009207000000000000e+06,5.111162000000000000e+06,6.525825500000000000e+06,6.860313000000000000e+06,5.540788500000000000e+06,4.821179500000000000e+06,5.513906000000000000e+06,6.794347500000000000e+06,7.010900000000000000e+06,5.748227000000000000e+06,7.747458000000000000e+06,6.327468500000000000e+06,6.683004000000000000e+06,5.457021500000000000e+06,5.545052500000000000e+06,6.048238500000000000e+06,5.612657500000000000e+06,7.177019000000000000e+06,7.377340500000000000e+06,6.073466500000000000e+06,5.348958500000000000e+06,5.939420000000000000e+06,7.189827500000000000e+06,7.527930000000000000e+06,5.490915500000000000e+06,6.879996500000000000e+06,7.116680500000000000e+06,6.154112000000000000e+06,5.647603500000000000e+06,6.714301000000000000e+06,6.263998500000000000e+06,6.197214500000000000e+06,5.555128500000000000e+06,6.621690000000000000e+06,5.959170500000000000e+06,5.795888500000000000e+06,5.271962000000000000e+06,7.430855000000000000e+06,6.959195500000000000e+06,7.051787500000000000e+06,6.263914000000000000e+06,6.042027000000000000e+06,6.074985500000000000e+06,6.431577500000000000e+06,5.727961000000000000e+06,5.456577000000000000e+06,5.761401000000000000e+06,5.186311500000000000e+06,5.777171500000000000e+06,5.558704500000000000e+06,6.135788000000000000e+06,5.576701000000000000e+06,5.793833000000000000e+06,5.692546000000000000e+06,5.331635500000000000e+06,7.120602000000000000e+06,5.774888500000000000e+06,6.383600500000000000e+06,6.756550000000000000e+06,5.217547000000000000e+06,5.937586500000000000e+06,7.119741000000000000e+06,4.920992500000000000e+06,5.705821500000000000e+06,6.296839500000000000e+06,6.397537500000000000e+06,5.090675000000000000e+06,4.899307000000000000e+06,4.895360500000000000e+06,5.868873000000000000e+06,5.412170000000000000e+06,5.823513500000000000e+06,6.627507500000000000e+06,5.964201500000000000e+06,6.178410000000000000e+06,6.130882000000000000e+06,5.431854500000000000e+06,6.474616000000000000e+06,6.491614500000000000e+06,6.586771000000000000e+06,6.213656500000000000e+06,5.777926500000000000e+06
